user_id,message_url
61557118507011,https://www.facebook.com/messages/t/100009993130946
100076179165407,https://www.facebook.com/messages/t/61555403709076
100042429351838,https://www.facebook.com/messages/t/100027305754787
61552106198536,https://www.facebook.com/messages/t/100009467229766
61556750365590,https://www.facebook.com/messages/t/100076286976352
100062606341190,https://www.facebook.com/messages/t/61556013376873
100092727434224,https://www.facebook.com/messages/t/100048832272968
61554219383140,https://www.facebook.com/messages/t/61557079620163
100091376932462,https://www.facebook.com/messages/t/61550272430125
100092602970425,https://www.facebook.com/messages/t/61557579419019
100090759786833,https://www.facebook.com/messages/t/100073775528662
61557740123065,https://www.facebook.com/messages/t/100034841472338
100046885592882,https://www.facebook.com/messages/t/61552183450306
100029085756699,https://www.facebook.com/messages/t/100050723523676
100049308165237,https://www.facebook.com/messages/t/61557151714993
100041853623575,https://www.facebook.com/messages/t/100013859684367
61558722658921,https://www.facebook.com/messages/t/100053431578713
100088705640148,https://www.facebook.com/messages/t/100035589464985
61554883674313,https://www.facebook.com/messages/t/61557189516335
100077700097799,https://www.facebook.com/messages/t/100040762071624
100006809086668,https://www.facebook.com/messages/t/100094593457496
61557672966211,https://www.facebook.com/messages/t/100092344376990
61552106240307,https://www.facebook.com/messages/t/100029847030336
61551939583699,https://www.facebook.com/messages/t/100081655644975
1142596267,https://www.facebook.com/messages/t/100000370585109
100002901118228,https://www.facebook.com/messages/t/100091448696532
100066626066643,https://www.facebook.com/messages/t/100000123936968
61553874736563,https://www.facebook.com/messages/t/61554771590680
100072940622820,https://www.facebook.com/messages/t/100088394617149
100055281294782,https://www.facebook.com/messages/t/100026706341775
100003462962412,https://www.facebook.com/messages/t/100036812945999
100006348787639,https://www.facebook.com/messages/t/100080816050924
100093136846240,https://www.facebook.com/messages/t/100017672623302
100013072235398,https://www.facebook.com/messages/t/100068030295093
100092471551961,https://www.facebook.com/messages/t/61558298938034
100055611922509,https://www.facebook.com/messages/t/61558631639364
100052148465501,https://www.facebook.com/messages/t/61553802857689
61550028279587,https://www.facebook.com/messages/t/100011744775495
100043581005351,https://www.facebook.com/messages/t/100090836785681
100043936836414,https://www.facebook.com/messages/t/100066101615345
100049173998715,https://www.facebook.com/messages/t/100028371320942
100063011019642,https://www.facebook.com/messages/t/100087287553000
61557405405034,https://www.facebook.com/messages/t/100005323208332
61556604684641,https://www.facebook.com/messages/t/100078477134884
100030124368973,https://www.facebook.com/messages/t/61550750018994
100011649516208,https://www.facebook.com/messages/t/100007961012065
61557259071619,https://www.facebook.com/messages/t/100021544970583
100010492058098,https://www.facebook.com/messages/t/100063408347468
61557863905706,https://www.facebook.com/messages/t/100089654557215
100078736671269,https://www.facebook.com/messages/t/100091127715940
100085458983697,https://www.facebook.com/messages/t/100078352862191
