user_id,message_url
100039686238765,https://www.facebook.com/messages/t/100000458163564
61553438834177,https://www.facebook.com/messages/t/680989538
100009008514187,https://www.facebook.com/messages/t/1511768502
61553447732932,https://www.facebook.com/messages/t/100010248452637
100029454195740,https://www.facebook.com/messages/t/100002168871536
100075602315814,https://www.facebook.com/messages/t/100087047139643
100074984299270,https://www.facebook.com/messages/t/100003392015321
100009886539799,https://www.facebook.com/messages/t/100004359693519
100005461476685,https://www.facebook.com/messages/t/100086637398997
61557417826497,https://www.facebook.com/messages/t/100067526205273
100092364685289,https://www.facebook.com/messages/t/61557126421126
100071633388508,https://www.facebook.com/messages/t/100093796606515
100040899438900,https://www.facebook.com/messages/t/100086127183207
61557538481773,https://www.facebook.com/messages/t/100001217951591
100081298492926,https://www.facebook.com/messages/t/100058962185796
100038531880680,https://www.facebook.com/messages/t/100065906282072
61552252530568,https://www.facebook.com/messages/t/100008754019053
100029463680111,https://www.facebook.com/messages/t/1424319553
61556803722865,https://www.facebook.com/messages/t/100004723327058
61557842187875,https://www.facebook.com/messages/t/100009526775667
100028586733393,https://www.facebook.com/messages/t/61550834245922
100078348789581,https://www.facebook.com/messages/t/100050995205794
100010282454303,https://www.facebook.com/messages/t/100090244201503
100032153716383,https://www.facebook.com/messages/t/100056593952121
100050207495748,https://www.facebook.com/messages/t/100021947178955
100059410578805,https://www.facebook.com/messages/t/100090296500849
100086041512399,https://www.facebook.com/messages/t/100034618872094
61557167253296,https://www.facebook.com/messages/t/100003070165272
61553809019231,https://www.facebook.com/messages/t/100057137494766
100082611090497,https://www.facebook.com/messages/t/1566526568
61554661240343,https://www.facebook.com/messages/t/100006986073873
100008319427156,https://www.facebook.com/messages/t/100093097810550
61555597303915,https://www.facebook.com/messages/t/100071143705757
100032876242789,https://www.facebook.com/messages/t/100004785811417
100040898855205,https://www.facebook.com/messages/t/100041012711905
100010892349437,https://www.facebook.com/messages/t/100002083531207
61557767793140,https://www.facebook.com/messages/t/61554803692295
100025137079196,https://www.facebook.com/messages/t/100083289429511
61557981954496,https://www.facebook.com/messages/t/100037764573846
100060235672932,https://www.facebook.com/messages/t/100051462938465
100024815565511,https://www.facebook.com/messages/t/100024360583520
100054363990750,https://www.facebook.com/messages/t/100082877601908
100003316129360,https://www.facebook.com/messages/t/100000901735930
100051239946133,https://www.facebook.com/messages/t/100089583234266
100005177741484,https://www.facebook.com/messages/t/100007319172704
100095503930974,https://www.facebook.com/messages/t/61556159175355
100062661493765,https://www.facebook.com/messages/t/100077048635181
100084871087901,https://www.facebook.com/messages/t/61555904284858
61555170722881,https://www.facebook.com/messages/t/766325761
100078327562986,https://www.facebook.com/messages/t/61553683484940
61557938812986,https://www.facebook.com/messages/t/1328367508
100012673720532,https://www.facebook.com/messages/t/61554391310422
100013074797260,https://www.facebook.com/messages/t/61557975446123
61557537952900,https://www.facebook.com/messages/t/100002142872332
61555580585908,https://www.facebook.com/messages/t/100067696434013
100042008314575,https://www.facebook.com/messages/t/100029029162413
61557078330637,https://www.facebook.com/messages/t/100094198246033
61556310517955,https://www.facebook.com/messages/t/734207655
61555641534015,https://www.facebook.com/messages/t/100019070072231
1703056153,https://www.facebook.com/messages/t/100045713358020
100093590167851,https://www.facebook.com/messages/t/100064721629176
100089448168895,https://www.facebook.com/messages/t/61557516225790
61558029833007,https://www.facebook.com/messages/t/1774024028
100087309153168,https://www.facebook.com/messages/t/100008014260895
100090959745332,https://www.facebook.com/messages/t/100085565380327
100008474860723,https://www.facebook.com/messages/t/100047387214125
100094430512985,https://www.facebook.com/messages/t/100038233492253
100083750360494,https://www.facebook.com/messages/t/100000148425096
100055866033304,https://www.facebook.com/messages/t/100077931222402
61555762154755,https://www.facebook.com/messages/t/61557538932413
100067947997386,https://www.facebook.com/messages/t/100048358264183
100005964918638,https://www.facebook.com/messages/t/100001245695601
100005649961857,https://www.facebook.com/messages/t/100087767100219
100000430323075,https://www.facebook.com/messages/t/61557620530516
61557151042359,https://www.facebook.com/messages/t/61558053650464
61553025290947,https://www.facebook.com/messages/t/100000406295458
100067976611985,https://www.facebook.com/messages/t/1011061668
100001949026737,https://www.facebook.com/messages/t/735586336
100000011579126,https://www.facebook.com/messages/t/100063877462482
100077275120607,https://www.facebook.com/messages/t/100077113867728
100083683324043,https://www.facebook.com/messages/t/100076078448467
61554009661894,https://www.facebook.com/messages/t/100076200218165
100089308847766,https://www.facebook.com/messages/t/61557707790869
100089142914629,https://www.facebook.com/messages/t/100094347649363
100002136498072,https://www.facebook.com/messages/t/100000726409682
